dateTime,open,high,low,close,volume
2018-05-04 00:00:00,0.50000000,1.50000000,0.50000000,0.88990000,20890213.82000000
2018-05-05 00:00:00,0.88980000,0.93500000,0.88800000,0.90280000,16816165.30000000
2018-05-06 00:00:00,0.90280000,0.91800000,0.83774000,0.86483000,16002035.80000000
2018-05-07 00:00:00,0.86482000,0.86886000,0.80000000,0.82490000,17303486.40000000
2018-05-08 00:00:00,0.82490000,0.84802000,0.79200000,0.80667000,12971303.18000000
2018-05-09 00:00:00,0.80667000,0.81894000,0.75690000,0.79481000,13982375.89000000
2018-05-10 00:00:00,0.79481000,0.80572000,0.74085000,0.74558000,10136895.73000000
2018-05-11 00:00:00,0.74920000,0.75602000,0.64758000,0.67610000,31292480.04000000
2018-05-12 00:00:00,0.67376000,0.71000000,0.62519000,0.68522000,18181151.11000000
2018-05-13 00:00:00,0.68192000,0.75010000,0.66456000,0.72999000,17521261.77000000
2018-05-14 00:00:00,0.72999000,0.74990000,0.68585000,0.72694000,21771364.96000000
2018-05-15 00:00:00,0.72695000,0.74892000,0.68010000,0.68900000,12951988.45000000
2018-05-16 00:00:00,0.68900000,0.71200000,0.65756000,0.70585000,11182432.70000000
2018-05-17 00:00:00,0.70942000,0.71200000,0.64820000,0.65849000,10070061.14000000
2018-05-18 00:00:00,0.65849000,0.68255000,0.64600000,0.67766000,10140675.13000000
2018-05-19 00:00:00,0.67698000,0.69139000,0.66110000,0.67339000,6854397.75000000
2018-05-20 00:00:00,0.67483000,0.70659000,0.66800000,0.69940000,8055673.92000000
2018-05-21 00:00:00,0.69940000,0.70500000,0.66666000,0.67612000,7908213.57000000
2018-05-22 00:00:00,0.67612000,0.67817000,0.63500000,0.63782000,7567010.71000000
2018-05-23 00:00:00,0.63782000,0.64488000,0.57310000,0.59198000,20078062.21000000
2018-05-24 00:00:00,0.59053000,0.64000000,0.57617000,0.62814000,14214140.10000000
2018-05-25 00:00:00,0.62966000,0.63391000,0.59336000,0.60459000,20060607.91000000
2018-05-26 00:00:00,0.60596000,0.62618000,0.59771000,0.60852000,25800066.42000000
2018-05-27 00:00:00,0.60907000,0.64800000,0.59705000,0.60416000,23735080.80000000
2018-05-28 00:00:00,0.60417000,0.60910000,0.54340000,0.54689000,29854808.11000000
2018-05-29 00:00:00,0.54689000,0.60921000,0.54303000,0.59998000,30948291.22000000
2018-05-30 00:00:00,0.59970000,0.62600000,0.58101000,0.60149000,31305613.07000000
2018-05-31 00:00:00,0.60051000,0.62255000,0.58829000,0.61140000,33579966.89000000
2018-06-01 00:00:00,0.61140000,0.62428000,0.60240000,0.62151000,34403361.87000000
2018-06-02 00:00:00,0.62236000,0.65204000,0.61513000,0.64269000,37211532.20000000
2018-06-03 00:00:00,0.64285000,0.69101000,0.63862000,0.69010000,37142715.53000000
2018-06-04 00:00:00,0.69010000,0.70700000,0.63510000,0.65507000,48289982.65000000
2018-06-05 00:00:00,0.65508000,0.68600000,0.63280000,0.67464000,42509387.77000000
2018-06-06 00:00:00,0.67507000,0.68330000,0.65300000,0.67410000,34326183.79000000
2018-06-07 00:00:00,0.67380000,0.69000000,0.67089000,0.67756000,35031819.04000000
2018-06-08 00:00:00,0.67770000,0.68000000,0.65832000,0.67210000,32089604.02000000
2018-06-09 00:00:00,0.67211000,0.68000000,0.65514000,0.65740000,31323211.84000000
2018-06-10 00:00:00,0.65687000,0.65850000,0.55000000,0.58201000,47688606.63000000
2018-06-11 00:00:00,0.58202000,0.60000000,0.56000000,0.59989000,23744329.91000000
2018-06-12 00:00:00,0.59901000,0.59910000,0.54150000,0.55560000,29332950.65000000
2018-06-13 00:00:00,0.55560000,0.56124000,0.50401000,0.52862000,36877773.15000000
2018-06-14 00:00:00,0.52863000,0.56900000,0.51934000,0.55769000,35000456.50000000
