Date,Open,High,Low,Close,Volume
2006-10-02,59000.0,60000.0,58457.0,58669.0,611
2006-10-03,58000.0,58100.0,56839.0,57200.0,873
2006-10-04,56650.0,57700.0,55900.0,57495.0,763
2006-10-05,58900.0,60553.0,54250.0,60149.0,3432
2006-10-06,60100.0,60390.0,59189.0,59530.0,477
2006-10-09,59500.0,60700.0,57500.0,60700.0,848
2006-10-10,60850.0,62250.0,60500.0,62210.0,444
2006-10-11,62100.0,62127.0,61000.0,61900.0,386
2006-10-12,61300.0,61950.0,60773.0,61850.0,178
2006-10-13,62210.0,62546.0,62050.0,62182.0,219
2006-10-16,62182.0,62201.0,60950.0,61198.0,242
2006-10-17,61501.0,61863.0,59550.0,59559.0,558
2006-10-18,59800.0,60700.0,59001.0,60600.0,702
2006-10-19,60500.0,61353.0,60000.0,61353.0,198
2006-10-20,61600.0,61853.0,61001.0,61610.0,995
2006-10-23,61800.0,63300.0,61800.0,63000.0,1327
2006-10-24,62500.0,62600.0,60005.0,60320.0,1403
2006-10-25,60600.0,61600.0,60200.0,61150.0,2526
2006-10-26,61300.0,62600.0,60901.0,61400.0,783
2006-10-27,61100.0,61219.0,60436.0,61049.0,249
2006-10-30,60980.0,61107.0,59265.0,59300.0,469
2006-10-31,59995.0,60801.0,59350.0,60574.0,377
2006-11-01,60600.0,61650.0,60600.0,61650.0,493
2006-11-02,61699.0,61699.0,60608.0,60833.0,455
2006-11-03,60931.0,61550.0,60931.0,61300.0,95
2006-11-07,61600.0,62570.0,61600.0,62140.0,1809
2006-11-08,62600.0,63199.0,61700.0,62844.0,952
2006-11-09,62999.0,64270.0,62999.0,64200.0,1276
2006-11-10,64200.0,64289.0,63501.0,64100.0,325
2006-11-13,64300.0,64739.0,64000.0,64317.0,240
2006-11-14,64477.0,64499.0,63150.0,63450.0,518
2006-11-15,63997.0,64500.0,63997.0,64399.0,131
2006-11-16,64500.0,65998.0,64017.0,65750.0,720
2006-11-17,65200.0,66525.0,65020.0,66300.0,841
2006-11-20,66500.0,66700.0,64852.0,65000.0,548
2006-11-21,65195.0,66186.0,65084.0,65660.0,376
2006-11-22,65850.0,66300.0,65606.0,65951.0,396
2006-11-23,66250.0,66499.0,65871.0,65871.0,366
2006-11-24,66125.0,66300.0,65809.0,66080.0,119
2006-11-27,66200.0,66725.0,65600.0,65690.0,604
2006-11-28,65605.0,65925.0,64851.0,65310.0,637
2006-11-29,66000.0,66149.0,65610.0,66149.0,153
2006-11-30,66149.0,66275.0,65675.0,65850.0,331
2006-12-01,65706.0,66450.0,65200.0,65505.0,1011
2006-12-04,65810.0,65874.0,65175.0,65825.0,501
2006-12-05,65200.0,66249.0,65200.0,65856.0,642
2006-12-06,65965.0,69300.0,65811.0,69250.0,3431
2006-12-07,69450.0,72301.0,69132.0,71731.0,3212
2006-12-08,71014.0,74900.0,70900.0,74900.0,1457
2006-12-11,74114.0,77480.0,74114.0,75001.0,3715
2006-12-12,75700.0,77000.0,75700.0,76405.0,1294
2006-12-13,77000.0,77775.0,74720.0,77600.0,1576
2006-12-14,78600.0,80000.0,77700.0,80000.0,870
2006-12-15,80100.0,80599.0,79400.0,79777.0,758
2006-12-18,79677.0,82775.0,78000.0,82620.0,2951
2006-12-19,82520.0,83600.0,80610.0,81502.0,2157
2006-12-20,82500.0,84194.0,81700.0,84100.0,2303
2006-12-21,84100.0,84980.0,83555.0,84599.0,2017
2006-12-22,84599.0,84899.0,83002.0,83818.0,1212
2006-12-25,83000.0,83800.0,82453.0,82900.0,1030
2006-12-26,83050.0,83474.0,82630.0,83100.0,1289
2006-12-27,82931.0,86299.0,82850.0,86299.0,2879
2006-12-28,87108.0,91800.0,87108.0,91700.0,3085
2006-12-29,93350.0,96000.0,92010.0,94900.0,1379
2007-01-09,90000.0,92000.0,83944.0,84701.0,3351
2007-01-10,85421.0,86999.0,80000.0,84200.0,4837
2007-01-11,83777.0,89898.0,83450.0,88500.0,5280
2007-01-12,87708.0,89500.0,86800.0,88150.0,3655
2007-01-15,89410.0,91300.0,89410.0,91184.0,3983
2007-01-16,91368.0,96746.0,91350.0,96007.0,9161
2007-01-17,96008.0,98888.0,91079.0,93553.0,11664
2007-01-18,95999.0,96505.0,91260.0,91260.0,6644
2007-01-19,91260.0,92676.0,89553.0,92150.0,3497
2007-01-22,93566.0,95000.0,92700.0,94000.0,3730
2007-01-23,93302.0,94542.0,92450.0,93057.0,4160
2007-01-24,93744.0,93744.0,92000.0,92465.0,1689
2007-01-25,92500.0,95377.0,92500.0,94998.0,4693
2007-01-26,94000.0,95450.0,93500.0,93799.0,2928
2007-01-29,94000.0,94092.0,88666.0,88800.0,5941
2007-01-30,87600.0,87800.0,82700.0,86999.0,11367
2007-01-31,87666.0,89500.0,86900.0,88100.0,6884
2007-02-01,89700.0,93500.0,89000.0,93400.0,7444
2007-02-02,94000.0,94500.0,87000.0,92730.0,19173
2007-02-05,93222.0,93222.0,91031.0,91500.0,2796
2007-02-06,91085.0,92800.0,90130.0,92000.0,4220
2007-02-07,92492.0,92492.0,91500.0,91790.0,1486
2007-02-08,90651.0,91483.0,90040.0,90310.0,1599
2007-02-09,91010.0,91697.0,89801.0,90100.0,2385
2007-02-12,90000.0,90900.0,89200.0,89517.0,2506
2007-02-13,89500.0,91441.0,87712.0,91395.0,2252
2007-02-14,91550.0,92949.0,90778.0,92700.0,2727
2007-02-15,92780.0,95390.0,92750.0,94400.0,5324
2007-02-16,94773.0,94900.0,92033.0,92900.0,2984
2007-02-19,93185.0,94640.0,92995.0,93000.0,5256
2007-02-20,92778.0,93722.0,92278.0,92895.0,2741
2007-02-21,93283.0,94501.0,92350.0,93450.0,8077
2007-02-22,93555.0,97598.0,93398.0,97550.0,15608
2007-02-26,99790.0,100300.0,98500.0,99222.0,7015
2007-02-27,99000.0,99000.0,95450.0,95470.0,13794
2007-02-28,94050.0,97950.0,91718.0,97199.0,10461
2007-03-01,97145.0,97145.0,90286.0,92150.0,11474
2007-03-02,93200.0,93300.0,90851.0,91649.0,5877
2007-03-05,89003.0,91745.0,85500.0,91617.0,10659
2007-03-06,92545.0,92870.0,91042.0,91600.0,3520
2007-03-07,93500.0,93888.0,89001.0,91350.0,3757
2007-03-09,93300.0,93952.0,91700.0,92699.0,2616
2007-03-12,92022.0,92983.0,91271.0,91748.0,2362
2007-03-13,91400.0,92340.0,91031.0,91848.0,4764
2007-03-14,89200.0,90559.0,87005.0,90000.0,6406
2007-03-21,91700.0,92260.0,91462.0,91750.0,913
2007-03-22,92850.0,96000.0,92499.0,95750.0,2837
2007-03-23,95750.0,96995.0,94400.0,96555.0,3094
2007-03-26,96010.0,97183.0,95771.0,96499.0,3200
2007-03-27,96300.0,96300.0,94112.0,95447.0,1488
2007-03-28,94816.0,95180.0,94210.0,94305.0,2120
2007-03-29,94450.0,96000.0,94400.0,94900.0,1260
2007-03-30,95500.0,95500.0,93600.0,93800.0,1355
2007-04-02,93831.0,94790.0,93078.0,94790.0,1004
2007-04-03,94700.0,94985.0,93756.0,94500.0,1129
2007-04-04,94356.0,95000.0,94300.0,94700.0,2897
2007-04-05,94950.0,96787.0,94900.0,96550.0,12934
2007-04-06,96998.0,98950.0,96800.0,98899.0,11700
2007-04-09,99100.0,101700.0,99100.0,101060.0,9470
2007-04-10,100101.0,102599.0,99701.0,101945.0,5417
2007-04-11,102011.0,102499.0,100700.0,101999.0,3271
2007-04-12,101100.0,102000.0,98500.0,99506.0,2544
2007-04-13,100970.0,104200.0,100543.0,103851.0,7409
2007-04-16,104001.0,105000.0,103650.0,104600.0,3696
2007-04-17,104016.0,105000.0,97400.0,104220.0,4895
2007-04-18,105000.0,105020.0,102061.0,102130.0,6068
2007-04-19,100203.0,102488.0,99253.0,101300.0,6974
2007-04-20,102999.0,104000.0,102500.0,104000.0,3918
2007-04-23,104300.0,104555.0,103200.0,103539.0,4727
2007-04-24,103450.0,103500.0,101630.0,103050.0,4439
2007-04-25,101765.0,104001.0,101765.0,104000.0,5716
2007-04-26,104300.0,104950.0,102650.0,103600.0,5023
2007-04-27,103203.0,103350.0,99500.0,100450.0,4427
2007-04-28,100400.0,102498.0,100400.0,102400.0,2276
2007-05-02,102300.0,103799.0,102000.0,103790.0,3851
2007-05-03,104300.0,104750.0,102940.0,103497.0,8536
2007-05-04,103500.0,103935.0,103002.0,103900.0,2044
2007-05-07,103800.0,104474.0,103300.0,103900.0,3478
2007-05-08,103501.0,104000.0,103118.0,104000.0,1298
2007-05-10,104100.0,105700.0,103005.0,103200.0,11090
2007-05-11,102000.0,103450.0,99500.0,100699.0,7346
2007-05-14,101240.0,101850.0,98800.0,100300.0,6789
2007-05-15,100000.0,100000.0,98123.0,98300.0,3952
2007-05-16,98450.0,99700.0,97800.0,99700.0,5105
2007-05-17,100000.0,100000.0,97650.0,98500.0,3797
2007-05-18,98400.0,100200.0,98300.0,99500.0,5850
2007-05-21,99801.0,100200.0,98600.0,99145.0,3915
2007-05-22,99000.0,99079.0,96800.0,96939.0,4529
2007-05-23,96800.0,96800.0,93138.0,93995.0,7063
2007-05-24,93100.0,93100.0,90495.0,92002.0,7137
2007-05-25,90500.0,93554.0,90001.0,93397.0,3793
2007-05-28,93207.0,94500.0,91300.0,92301.0,4266
2007-05-29,92300.0,93100.0,89300.0,90000.0,4504
2007-05-30,88250.0,89100.0,86900.0,88212.0,3299
2007-05-31,89450.0,92300.0,89200.0,92299.0,4066
2007-06-01,92002.0,95900.0,91029.0,95270.0,5821
2007-06-04,94601.0,97000.0,92204.0,96899.0,6280
2007-06-05,96801.0,98049.0,95500.0,97900.0,3292
2007-06-06,97455.0,98312.0,95612.0,96599.0,3590
2007-06-07,99000.0,99360.0,98000.0,98235.0,480
2007-06-08,97310.0,97310.0,94300.0,97000.0,3022
2007-06-09,96950.0,97300.0,96001.0,97300.0,611
2007-06-13,96097.0,98000.0,95520.0,98000.0,11524
2007-06-14,98300.0,101510.0,98300.0,101510.0,2985
2007-06-15,101200.0,101700.0,99160.0,101700.0,2027
2007-06-18,102000.0,102000.0,100638.0,101599.0,2597
2007-06-19,100200.0,101500.0,99600.0,100550.0,5197
2007-06-20,101999.0,103300.0,101000.0,102927.0,7800
2007-06-21,101600.0,102700.0,100300.0,101450.0,3725
2007-06-22,101450.0,102030.0,100800.0,101800.0,4818
2007-06-25,101399.0,102070.0,100200.0,101777.0,3605
2007-06-26,101882.0,102326.0,101212.0,101900.0,2347
2007-06-27,101750.0,101750.0,100510.0,100801.0,1191
2007-06-28,101500.0,102100.0,101020.0,101890.0,2129
2007-06-29,102729.0,102729.0,100802.0,101800.0,1758
2007-07-02,101600.0,102500.0,101390.0,102140.0,1684
2007-07-03,102450.0,102996.0,101700.0,102150.0,1493
2007-07-04,102589.0,102597.0,101710.0,101911.0,1092
2007-07-05,102150.0,102950.0,102085.0,102670.0,3181
2007-07-06,102498.0,102898.0,102013.0,102870.0,1353
2007-07-09,103449.0,104849.0,102910.0,104237.0,3396
2007-07-10,104200.0,107315.0,103401.0,105016.0,7049
2007-07-11,103825.0,105950.0,103825.0,105600.0,3278
2007-07-12,106000.0,108398.0,106000.0,108247.0,5973
2007-07-13,108555.0,108994.0,106711.0,108250.0,3288
2007-07-16,107103.0,108647.0,106560.0,108020.0,3038
2007-07-17,107163.0,109320.0,107163.0,108660.0,3559
2007-07-18,108163.0,108415.0,106350.0,107013.0,1374
2007-07-19,107502.0,108785.0,107502.0,108455.0,1930
2007-07-20,108700.0,111359.0,107335.0,110100.0,4447
2007-07-23,111000.0,113443.0,109500.0,112970.0,7364
2007-07-24,113005.0,113800.0,110400.0,110600.0,5280
2007-07-25,110000.0,110783.0,108301.0,110652.0,5723
2007-07-26,110902.0,111000.0,104602.0,105520.0,8501
2007-07-27,102500.0,104999.0,101112.0,104000.0,5943
2007-07-30,104250.0,105000.0,101600.0,103260.0,4347
2007-07-31,103720.0,106690.0,103720.0,106523.0,4321
2007-08-01,104522.0,104522.0,102750.0,103000.0,4971
2007-08-02,103999.0,104300.0,101100.0,103418.0,4998
2007-08-03,103800.0,104500.0,102950.0,103084.0,4005
2007-08-06,103000.0,103000.0,100801.0,101598.0,3135
2007-08-07,102550.0,103288.0,100899.0,101670.0,2555
2007-08-08,102857.0,103616.0,102580.0,103600.0,3183
2007-08-09,104000.0,105950.0,99580.0,100100.0,4167
2007-08-10,97501.0,99980.0,95250.0,96071.0,8933
2007-08-13,97300.0,98300.0,96310.0,98090.0,5000
2007-08-14,97050.0,97979.0,96835.0,97311.0,2810
2007-08-15,95795.0,95800.0,94100.0,95800.0,4793
2007-08-16,93006.0,93899.0,90400.0,91420.0,7772
2007-08-17,90500.0,96369.0,89200.0,95650.0,19399
2007-08-20,96400.0,97000.0,93500.0,93600.0,7838
2007-08-21,94800.0,94980.0,90450.0,92485.0,12471
2007-08-22,92201.0,94450.0,91400.0,94199.0,7228
2007-08-23,94651.0,96770.0,94300.0,94300.0,7070
2007-08-24,93968.0,94800.0,92904.0,94644.0,4990
2007-08-27,95555.0,96110.0,94972.0,95300.0,4821
2007-08-28,94706.0,95597.0,94295.0,94900.0,5010
2007-08-29,93010.0,95100.0,92442.0,94901.0,8790
2007-08-30,95490.0,96544.0,94713.0,94750.0,7749
2007-08-31,95700.0,98190.0,95613.0,98144.0,7852
2007-09-03,98797.0,99270.0,97701.0,98499.0,7241
2007-09-04,97700.0,98432.0,97151.0,97500.0,6724
2007-09-05,97680.0,97732.0,95000.0,95000.0,8198
2007-09-06,95495.0,97200.0,95345.0,96550.0,8422
2007-09-07,96550.0,96800.0,93033.0,93999.0,8572
2007-09-10,93501.0,94850.0,93500.0,94111.0,8377
2007-09-11,94560.0,94994.0,94166.0,94994.0,3792
2007-09-12,95399.0,95399.0,93745.0,94300.0,6883
2007-09-13,94300.0,96462.0,94001.0,96229.0,6223
2007-09-14,99000.0,99000.0,97601.0,98532.0,3640
2007-09-17,98203.0,98203.0,97000.0,97161.0,3078
2007-09-18,97101.0,100298.0,96808.0,99999.0,6201
2007-09-19,102500.0,105500.0,102500.0,105400.0,11479
2007-09-20,104411.0,105390.0,103100.0,104390.0,10416
2007-09-21,103950.0,104855.0,103527.0,103900.0,7256
2007-09-24,104493.0,105203.0,103503.0,103650.0,7370
2007-09-25,103300.0,103304.0,100510.0,101177.0,7824
2007-09-26,101700.0,103099.0,101450.0,102787.0,6720
2007-09-27,103221.0,104450.0,102853.0,103997.0,7417
2007-09-28,104030.0,105750.0,103600.0,105650.0,5453
2007-10-01,105050.0,105050.0,102500.0,103501.0,6165
2007-10-02,104877.0,107130.0,104877.0,106501.0,8000
2007-10-03,106777.0,107750.0,105006.0,105150.0,7709
2007-10-04,104528.0,105501.0,102200.0,102969.0,7644
2007-10-05,103500.0,104720.0,102960.0,104000.0,6910
2007-10-08,104920.0,105990.0,104055.0,105016.0,6604
2007-10-09,104800.0,107000.0,104300.0,106800.0,7435
2007-10-10,107156.0,107500.0,105567.0,106233.0,7048
2007-10-11,107225.0,108973.0,106801.0,108800.0,8518
2007-10-12,108000.0,109982.0,106600.0,109700.0,5582
2007-10-15,110500.0,111489.0,109606.0,110515.0,10258
2007-10-16,109000.0,110760.0,108715.0,110200.0,9976
2007-10-17,109356.0,110000.0,108758.0,109490.0,8657
2007-10-18,109502.0,110400.0,107011.0,107785.0,11978
2007-10-19,107476.0,109100.0,106900.0,108307.0,6845
2007-10-22,105758.0,107000.0,105500.0,106801.0,10435
2007-10-23,108948.0,108948.0,107262.0,107396.0,5767
2007-10-24,107302.0,107700.0,106252.0,106495.0,8361
2007-10-25,107002.0,108950.0,107001.0,107600.0,6995
2007-10-26,108500.0,109489.0,107950.0,109003.0,6731
2007-10-29,109999.0,110000.0,107505.0,107639.0,5999
2007-10-30,107639.0,107639.0,104812.0,105815.0,14447
2007-10-31,105790.0,107930.0,105780.0,107398.0,8624
2007-11-01,108704.0,108704.0,106027.0,106838.0,7693
2007-11-02,105120.0,106980.0,105089.0,106638.0,7737
