dateTime,open,high,low,close,volume
2017-11-06 00:00:00,1.50000000,1.79900000,0.50000000,1.57100000,120615.34000000
2017-11-07 00:00:00,1.57100000,1.80000000,1.53890000,1.80000000,134129.73000000
2017-11-08 00:00:00,1.79010000,1.99000000,1.74790000,1.98890000,347290.26000000
2017-11-09 00:00:00,1.97810000,2.19970000,1.90000000,1.99000000,287037.20000000
2017-11-10 00:00:00,1.99000000,2.02000000,1.60190000,1.71330000,484658.90000000
2017-11-11 00:00:00,1.79000000,1.92500000,1.58000000,1.65500000,258838.37000000
2017-11-12 00:00:00,1.65670000,1.70000000,1.34000000,1.49000000,457159.72000000
2017-11-13 00:00:00,1.50000000,1.73810000,1.50000000,1.68000000,166770.73000000
2017-11-14 00:00:00,1.68010000,1.73810000,1.53210000,1.59110000,177246.45000000
2017-11-15 00:00:00,1.57210000,1.67940000,1.49000000,1.55320000,297638.34000000
2017-11-16 00:00:00,1.55330000,1.66990000,1.51100000,1.55990000,198029.66000000
2017-11-17 00:00:00,1.55990000,1.57650000,1.49000000,1.50410000,419446.58000000
2017-11-18 00:00:00,1.50410000,1.66990000,1.49200000,1.66990000,172099.86000000
2017-11-19 00:00:00,1.65240000,1.69480000,1.57500000,1.60000000,179701.62000000
2017-11-20 00:00:00,1.60000000,1.65220000,1.56050000,1.64000000,159737.16000000
2017-11-21 00:00:00,1.62570000,1.64190000,1.54000000,1.58740000,413447.37000000
2017-11-22 00:00:00,1.57280000,1.62110000,1.55560000,1.61580000,196457.62000000
2017-11-23 00:00:00,1.60000000,1.61800000,1.53880000,1.57000000,184458.49000000
2017-11-24 00:00:00,1.56440000,1.81870000,1.54000000,1.72920000,644218.58000000
2017-11-25 00:00:00,1.71200000,1.95880000,1.68000000,1.87000000,475443.08000000
2017-11-26 00:00:00,1.85000000,1.91000000,1.76000000,1.83880000,193666.26000000
2017-11-27 00:00:00,1.83880000,1.95320000,1.74000000,1.95320000,480695.73000000
2017-11-28 00:00:00,1.94500000,1.95320000,1.80100000,1.92490000,359515.94000000
2017-11-29 00:00:00,1.92480000,2.04860000,1.55000000,1.75650000,935739.25000000
2017-11-30 00:00:00,1.76410000,2.03800000,1.71000000,1.95000000,748118.06000000
2017-12-01 00:00:00,1.95000000,2.13850000,1.88010000,2.05270000,321456.28000000
2017-12-02 00:00:00,2.05260000,2.11990000,1.97500000,2.07970000,241150.68000000
2017-12-03 00:00:00,2.07970000,2.40000000,2.04380000,2.26170000,346006.60000000
2017-12-04 00:00:00,2.26170000,2.58980000,2.26170000,2.55000000,384958.49000000
2017-12-05 00:00:00,2.53050000,2.75000000,2.50000000,2.61200000,428655.47000000
2017-12-06 00:00:00,2.60000000,2.80000000,2.32720000,2.51340000,379335.63000000
2017-12-07 00:00:00,2.53930000,2.84000000,2.40010000,2.66250000,533510.45000000
2017-12-08 00:00:00,2.64890000,2.80000000,2.20600000,2.79000000,649804.35000000
2017-12-09 00:00:00,2.78900000,2.81000000,2.17770000,2.65000000,477826.16000000
2017-12-10 00:00:00,2.65000000,2.66480000,2.13150000,2.46190000,562267.17000000
2017-12-11 00:00:00,2.46160000,2.78000000,2.45050000,2.68700000,381605.55000000
2017-12-12 00:00:00,2.68700000,2.73970000,2.45450000,2.55470000,541865.92000000
2017-12-13 00:00:00,2.55470000,2.74000000,2.26500000,2.71900000,702146.43000000
2017-12-14 00:00:00,2.71940000,3.15210000,2.69810000,3.15190000,998488.09000000
2017-12-15 00:00:00,3.15180000,4.39900000,2.99000000,4.12000000,919574.18000000
2017-12-16 00:00:00,4.16000000,4.72010000,3.81720000,4.63780000,775606.79000000
2017-12-17 00:00:00,4.63000000,6.70000000,4.59600000,5.99900000,1555662.04000000
2017-12-18 00:00:00,5.99900000,6.10000000,4.75000000,6.00000000,1430171.07000000
2017-12-19 00:00:00,5.98000000,6.46300000,5.27250000,5.69990000,1784870.53000000
2017-12-20 00:00:00,5.69000000,5.70000000,4.68000000,5.15020000,1397302.05000000
2017-12-21 00:00:00,5.18190000,5.68990000,4.42000000,5.15960000,996548.76000000
2017-12-22 00:00:00,5.15960000,5.19960000,3.25000000,4.29120000,1599471.66000000
2017-12-23 00:00:00,4.29120000,4.99800000,4.17000000,4.40000000,964500.62000000
2017-12-24 00:00:00,4.40000000,5.20000000,3.80000000,5.18100000,1047106.95000000
2017-12-25 00:00:00,5.18990000,6.88000000,5.02900000,6.46310000,1480881.60000000
2017-12-26 00:00:00,6.46310000,10.79300000,6.35000000,9.25400000,3081660.72000000
2017-12-27 00:00:00,9.28610000,11.30000000,8.26050000,10.07310000,2851073.22000000
2017-12-28 00:00:00,10.07000000,10.25000000,7.80000000,9.25000000,2593236.47000000
2017-12-29 00:00:00,9.28000000,9.80200000,8.39000000,8.70940000,1401565.33000000
2017-12-30 00:00:00,8.68080000,8.70940000,6.93010000,7.59470000,1648305.01000000
2017-12-31 00:00:00,7.57830000,8.79800000,7.51750000,8.53000000,1289214.15000000
2018-01-01 00:00:00,8.54780000,8.70000000,7.80000000,8.45000000,654338.84000000
2018-01-02 00:00:00,8.45000000,9.11330000,8.09220000,8.71500000,1262633.42000000
2018-01-03 00:00:00,8.71510000,9.46970000,8.26530000,9.30400000,947392.65000000
2018-01-04 00:00:00,9.30400000,9.65110000,8.55950000,9.14300000,964494.94000000
2018-01-05 00:00:00,9.13500000,16.81720000,8.96510000,14.89080000,2764977.04000000
2018-01-06 00:00:00,14.89080000,23.60000000,14.69990000,22.60000000,3130487.22000000
2018-01-07 00:00:00,22.60000000,22.65990000,18.05000000,18.59400000,1543764.49000000
2018-01-08 00:00:00,18.53750000,19.29990000,14.00180000,17.99710000,2112065.22000000
2018-01-09 00:00:00,18.04000000,20.61140000,16.43500000,17.39900000,1309277.95000000
2018-01-10 00:00:00,17.39920000,17.55540000,14.60040000,17.50000000,1172651.15000000
2018-01-11 00:00:00,17.50000000,23.10790000,13.66000000,21.20240000,3542366.83000000
2018-01-12 00:00:00,21.10220000,25.18000000,19.10000000,22.19990000,2902338.37000000
2018-01-13 00:00:00,22.19990000,23.49980000,21.04000000,22.02460000,1080455.71000000
2018-01-14 00:00:00,22.02520000,22.10000000,18.21000000,20.45410000,1384083.33000000
2018-01-15 00:00:00,20.45460000,23.23100000,19.01130000,19.33960000,2288556.77000000
2018-01-16 00:00:00,19.43760000,19.44750000,9.89000000,13.19960000,9933431.45000000
2018-01-17 00:00:00,13.02620000,15.70000000,9.40010000,14.19980000,9971697.17000000
2018-01-18 00:00:00,14.11910000,15.90000000,13.02030000,14.13970000,6699252.37000000
2018-01-19 00:00:00,14.04050000,15.47990000,13.50100000,14.94470000,3004070.17000000
2018-01-20 00:00:00,14.94470000,16.68000000,14.82490000,16.17120000,2617140.33000000
2018-01-21 00:00:00,16.16020000,16.26000000,13.03390000,14.13340000,3318363.34000000
2018-01-22 00:00:00,14.13340000,14.49780000,11.61010000,12.91000000,2873190.83000000
